record_id,detail_index,label,entity_text
575,5,烹饪方法,覆
575,6,烹饪方法,露
575,7,烹饪方法,煮滚
575,8,烹饪方法,煅炼
575,9,烹饪方法,贮
575,10,病症,噎症
575,11,养生原则,凡有湖水池浸处皆可取贮
575,12,养生原则,去积久
575,13,养生原则,雪为珏谷之精
576,1,食材,蒌蒿
576,2,食材,莴苣
576,3,烹饪方法,腌
576,4,烹饪方法,晒干
576,5,烹饪方法,切
577,1,食材,驴腰
577,2,食材,猪腰
577,3,食材,猪脑
577,4,食材,生豆腐
577,5,食材,松仁
577,6,食材,火腿丁
577,7,烹饪方法,烩
577,8,食材,栗肉
577,9,烹饪方法,烧
577,10,食材,羊
577,11,食材,羊腹
577,12,食材,烧红石子
577,13,食材,画眉头
577,14,食材,黑头
577,15,食材,饽饽
577,16,食材,蒲扇尾
577,17,食材,羯羊
577,18,食材,臊羯羊
577,19,食材,柳叶尾
577,20,食材,种羊
577,21,食材,母羊
577,22,食材,水羊
577,23,食材,豆楷
577,24,食材,芝麻油
577,25,食材,羊头
577,26,食材,假画眉头
577,27,食材,五倍子
577,28,食材,皂矾
577,29,食材,桐油
577,30,食材,去皮荸荠
577,31,食材,羊肉
577,32,食材,红萝卜
577,33,食材,荸荠
577,34,食材,白萝卜
577,35,烹饪方法,捣烂
577,36,烹饪方法,烧红
577,37,烹饪方法,填满
577,38,烹饪方法,染色
577,39,烹饪方法,染之
577,40,烹饪方法,去皮
577,41,烹饪方法,削
577,42,烹饪方法,煨
577,43,禁忌,擅臭不可食
579,1,食材,白晚米
579,2,食材,糯米
579,3,食材,大米
579,4,食材,小米
579,5,食材,米
579,6,食材,冬舂
579,7,食材,砻糠
579,8,食材,草灰
579,9,食材,楝树叶
579,10,食材,租稻米
579,11,食材,白米
579,12,食材,千草
579,13,食材,仓底板
579,14,食材,芦席
579,15,食材,松毛
579,16,食材,蟹壳
579,17,食材,银条米
579,18,食材,湖田白
579,19,烹饪方法,煮
579,20,烹饪方法,晒
579,21,烹饪方法,铺
579,22,烹饪方法,贮
579,23,烹饪方法,盖
579,24,烹饪方法,踏
579,25,烹饪方法,架
579,26,烹饪方法,垫
579,27,病症,体虚
579,28,功效,补益
579,29,养生原则,五更食
579,30,养生原则,居家用之最为合宜
580,1,食材,青梅
580,2,食材,石灰水
580,3,食材,盐
580,4,食材,冰糠水
580,5,食材,洋糖
580,6,食材,姜
580,7,食材,杏子
580,8,食材,蒜
580,9,食材,紫苏
580,10,食味,酸涩
580,11,烹饪方法,腌
580,12,烹饪方法,泡
580,13,烹饪方法,洗净
580,14,烹饪方法,晾
580,15,烹饪方法,风干
580,16,烹饪方法,煎
580,17,烹饪方法,晒
580,18,烹饪方法,压
580,19,禁忌,"不可太干,以致绉缩"
580,20,禁忌,发徽0
581,1,食材,鸡
581,2,食材,鱼
581,3,食材,虾
581,4,食材,笄片
581,5,食材,芝麻
581,6,食材,花椒
581,7,食材,香蕈
581,8,食材,干面
581,9,食材,鲜汁
581,10,食材,酱
581,11,食材,醋
581,12,食材,真粉
581,13,食材,蕃茄粉
581,14,食材,鸡蛋清
581,15,食材,盐
581,16,食材,蜜
581,17,食材,鸡脯
581,18,食材,虾子
581,19,食材,鳗鲡粉
581,20,烹饪方法,晒干
581,21,烹饪方法,磨
581,22,烹饪方法,和
581,23,烹饪方法,切
581,24,烹饪方法,擀
581,25,烹饪方法,煮
581,26,烹饪方法,拌
581,27,烹饪方法,去皮
581,28,烹饪方法,磨粉
581,29,烹饪方法,收贮
581,30,烹饪方法,做汤
581,31,烹饪方法,下
581,32,禁忌,忌油
582,1,食材,荔枝
582,2,食材,壳
582,3,食材,苦瓜
582,4,食材,蜜
582,5,食材,盐
582,6,食材,肉
582,7,食材,烧酒
582,8,食材,梅卤
582,9,食材,柴苏
582,10,食材,榧子
582,11,食材,蔗
582,12,食材,洋糖
582,13,食材,蕨
582,14,食性,热
582,15,病症,醉
582,16,病症,龈肿
582,17,病症,痛
582,18,病症,衄
582,19,烹饪方法,浸
582,20,烹饪方法,饮
582,21,烹饪方法,蒸
582,22,烹饪方法,取
582,23,烹饪方法,去壳
582,24,烹饪方法,切
582,25,烹饪方法,拌
582,26,烹饪方法,腌
582,27,烹饪方法,烘干
582,28,禁忌,食多而醉
582,29,禁忌,鲜者食多
582,30,古籍来源,时珍《本草纲艮》
582,31,古籍来源,赞宁《犍类榀感志》
583,1,食材,山泉
583,2,食材,雨泉
583,3,食材,天泉
583,4,食材,暴雨水
583,5,食材,霹水
583,6,食材,长流湖水
583,7,食材,霉水
583,8,食材,井水
583,9,食味,甘
583,10,食味,淡
583,11,食性,碱
583,12,功效,无毒
583,13,功效,精洁
583,14,病症,伤人
583,15,烹饪方法,烹茶
583,16,烹饪方法,煎茶
583,17,烹饪方法,研墨
583,18,烹饪方法,着色
583,19,烹饪方法,炖胶
583,20,烹饪方法,制画绢
583,21,烹饪方法,洗旧画
583,22,烹饪方法,沉漂泥金
583,23,禁忌,着衣上即黩烂
583,24,养生原则,以泉远流长者为佳
583,25,养生原则,贵久宿澄清
583,26,养生原则,"用炭火淬两三次,即无毒"
583,27,养生原则,"用蓝布于天井中四角悬起,中垂一石,任其滴入大缸,另装小坛"
583,28,养生原则,"用磁罐最净者,布空处盛之"
583,29,养生原则,贮处热高
583,30,养生原则,"用炭火淬三四次,不生孑孓虫"
583,31,养生原则,"善于品泉者,入口即能辨其年分,历历不爽"
584,1,食材,黄芽莱
584,2,食材,花椒
584,3,烹饪方法,炒
584,4,食材,鸡
584,5,食材,醋
584,6,烹饪方法,醋搂之
584,7,古籍来源,《闲情偶寄》
585,1,食材,黄牛乳
585,2,食性,平
585,3,功效,补血脉
585,4,功效,益心气
585,5,功效,长肌肉
585,6,食材,乳饼
585,7,食材,乳酥
585,8,食材,冰糖
585,9,禁忌,不啜茶
585,10,禁忌,不食他物
585,11,禁忌,即不作泻
585,12,食材,黄牛骨髓
585,13,烹饪方法,熬油
585,14,烹饪方法,拌炒
585,15,食材,熟面
585,16,食材,百果
585,17,食材,乳皮
585,18,烹饪方法,烫
585,19,烹饪方法,扇
586,1,食材,盐
586,2,食材,梅
586,3,食材,酒醴
586,4,食材,曲蘖
586,5,古籍来源,《孟子.万章下篇》
586,6,古籍来源,《尚书.说命下》
586,7,古籍来源,《道德经》
586,8,医家,伊尹
586,9,医家,傅说
586,10,医家,老子
586,11,烹饪方法,割烹
587,1,食材,鲫鱼
587,2,食性,土
587,3,功效,补胃
587,4,食味,鲜
587,5,烹饪方法,蒸
587,6,烹饪方法,煎
587,7,烹饪方法,作羹
587,8,烹饪方法,煨
587,9,病症,小儿食
588,1,食材,绍酒
588,2,病症,发渴
588,3,病症,停中满闷
589,1,食材,虾仁
589,2,食材,鱼
589,3,食材,鸡
589,4,食材,鱼翅
589,5,食材,大鲫鱼
589,6,食材,鸡皮
589,7,食材,火腿
589,8,食材,蘑菇
589,9,食材,红肉
589,10,食材,白肉
589,11,食材,鸡丝
589,12,食材,麻酱
589,13,食材,香油
589,14,食材,胡椒面
589,15,食材,鳝鱼丝
589,16,食材,韭菜头
589,17,烹饪方法,蒸
589,18,烹饪方法,红烧
589,19,烹饪方法,收干
589,20,烹饪方法,去骨
589,21,烹饪方法,拌
589,22,烹饪方法,下锅
589,23,烹饪方法,勾芡
589,24,烹饪方法,烩
589,25,烹饪方法,切丝
589,26,烹饪方法,走油
589,27,烹饪方法,挂卤
589,28,古籍来源,《通览》
589,29,古籍来源,《摘录》
589,30,食疗方,荷花鱼翅
589,31,食疗方,麻辣鱼翅
589,32,食疗方,鳍丝鱼翅
589,33,食疗方,麻腐鱼翅
591,1,食材,花肉
591,2,食材,糯米
591,3,烹饪方法,酿
591,4,烹饪方法,蒸
591,5,食材,哈耳巴0肉
591,6,食材,大肪肉
591,7,烹饪方法,出水
591,8,烹饪方法,白炖
591,9,烹饪方法,切
591,10,烹饪方法,蒸
591,11,食材,娆金钱肉
591,12,食材,肥肉
591,13,食材,火腿
591,14,烹饪方法,煮
591,15,烹饪方法,切片
591,16,烹饪方法,烧
591,17,食材,椒盐
591,18,食材,一品烷猪
591,19,食材,猪儿
591,20,烹饪方法,出水
591,21,烹饪方法,晾干
591,22,食材,红酱油
591,23,烹饪方法,抹面
591,24,烹饪方法,上叉
591,25,食材,香油
591,26,烹饪方法,抹扫
591,27,烹饪方法,切
591,28,食材,生烧大方
591,29,食材,花椒
591,30,食材,盐
591,31,烹饪方法,生码
591,32,烹饪方法,生烧
591,33,烹饪方法,刮皮
591,34,烹饪方法,治诤
591,35,烹饪方法,匕火
591,36,烹饪方法,匕叉子
591,37,食材,香油
591,38,烹饪方法,切
591,39,食材,烷喇嘛肉
591,40,食材,方肉
591,41,烹饪方法,去皮
591,42,食材,蛋黄
591,43,食材,豆粉
591,44,食材,灰面
591,45,食材,欠(芡)
591,46,烹饪方法,调匀
591,47,烹饪方法,火烧
591,48,烹饪方法,上色
591,49,烹饪方法,切
591,50,食材,生烧南腿
591,51,食材,花椒
591,52,食材,盐
591,53,烹饪方法,生码
591,54,食材,荷叶
591,55,烹饪方法,包果(裹)
591,56,烹饪方法,上叉子
591,57,古籍来源,《通览》
591,58,古籍来源,《摘录》
591,59,食材,离丽肉
591,60,烹饪方法,煮熟
591,61,食材,长条
591,62,食材,灰面
591,63,食材,蛋黄
591,64,烹饪方法,下红锅
591,65,烹饪方法,走油
591,66,食材,肉
591,67,烹饪方法,去皮
591,68,烹饪方法,打片
591,69,食材,鸡蛋
591,70,食材,灰面
591,71,烹饪方法,走油
591,72,食材,白糟
591,73,食材,羊略
591,74,食材,羊遐籀
591,75,食材,毛
591,76,烹饪方法,烙
591,77,烹饪方法,水氽
592,1,食材,鲢鱼
592,2,食材,肉
592,3,食材,大蒜
592,4,食材,贲鲎鱼
592,5,食材,鸡蛋
592,6,食材,豆粉
592,7,食材,鲫鱼
592,8,食材,肥肉
592,9,食材,蟹
592,10,食材,虾料
592,11,食材,鸽蛋
592,12,食材,荔枝
592,13,食材,火腿
592,14,食材,松仁
592,15,食材,豆腐
592,16,食材,盐蛋
592,17,烹饪方法,红烧
592,18,烹饪方法,走油
592,19,烹饪方法,酿
592,20,烹饪方法,烹炒
592,21,烹饪方法,蒸
592,22,烹饪方法,爆
592,23,烹饪方法,炒
592,24,烹饪方法,烩
592,25,古籍来源,通览
592,26,古籍来源,摘录
593,1,食材,豆尖
593,2,食材,肉丝
593,3,烹饪方法,鲜炒
593,4,食材,假晾干肉
593,5,食材,老面舢
593,6,食材,琵琶郫子
593,7,烹饪方法,炸
593,8,食材,冬瓜块
593,9,烹饪方法,红烧
593,10,食材,肉元
593,11,食材,麻酱赓衣
593,12,烹饪方法,拌
593,13,食材,菱角
593,14,食材,鸡
593,15,烹饪方法,黄焖
593,16,食材,育椒
593,17,食材,豇豆
593,18,烹饪方法,走油
593,19,食材,白煮肉丝
593,20,烹饪方法,拌
593,21,食材,茄子
593,22,烹饪方法,锅烧
593,23,食材,鲢鱼
593,24,烹饪方法,烧焖
593,25,食材,玫瑰荷花
593,26,烹饪方法,炸
593,27,食材,麻花肉
593,28,食材,肉
593,29,食材,冬瓜
593,30,烹饪方法,粉渗
593,31,食材,冬瓜燕
593,32,食材,冬瓜
593,33,烹饪方法,切丝
593,34,烹饪方法,扑细干豆粉
593,35,烹饪方法,氽
593,36,食材,京吊子
593,37,烹饪方法,走油
593,38,烹饪方法,炖
593,39,食材,老脯茄子
593,40,食材,韭菜
594,1,食材,鸽蛋
594,2,食材,鹅蛋
594,3,食材,椒盐
594,4,食材,豆蔻
594,5,食材,荼
594,6,食材,蟹
594,7,食材,笋
594,8,烹饪方法,酿
594,9,烹饪方法,蒸
594,10,烹饪方法,炸
594,11,烹饪方法,熏
594,12,烹饪方法,熘
594,13,烹饪方法,炒
594,14,烹饪方法,红烧
594,15,烹饪方法,煮
594,16,食疗方,悛鸽蛋饺
594,17,食疗方,刘海鸽蛋
594,18,食疗方,兰香鸽蛋
594,19,食疗方,全酿鸽蛋
594,20,食疗方,茶兼鸽蛋
594,21,食疗方,金银鸽蛋
594,22,食疗方,荷包鸽蛋
594,23,古籍来源,《摘录》
595,1,食材,豆腐
595,2,食材,盐卤
595,3,食材,石膏
595,4,食性,平
595,5,食味,清香
595,6,烹饪方法,法制
595,7,烹饪方法,去渣
595,8,烹饪方法,留浆
595,9,烹饪方法,点
595,10,烹饪方法,烹熘
595,11,食疗方,杏酪豆瞒
595,12,食疗方,桃儿豆腐
595,13,食疗方,玻蚺豆瞒
595,14,食疗方,箱子豆腐
595,15,食疗方,销唣豆膪
595,16,食疗方,珍珠豆腐
595,17,食疗方,米屋豆腐
595,18,食疗方,蟹螯豆腐
595,19,食疗方,马蹄豆腐
595,20,食疗方,纹丝豆腐
595,21,食疗方,菱角豆膪
595,22,食疗方,灌香豆腐
595,23,食疗方,吉样豆腐
595,24,食疗方,糟油瓦腐
595,25,食疗方,蜂蛀豆腐
595,26,食疗方,雪花豆腐
595,27,食疗方,桂花腐
595,28,食疗方,卷尖豆腐
595,29,食疗方,芙蓉豆腐
595,30,食疗方,丹凤豆腐
595,31,食疗方,口蘑豆腐
595,32,食疗方,金钱豆瞒
595,33,食疗方,鲫鳞豆腐
595,34,食疗方,祥云豆膪
595,35,食疗方,百合瓦腐
595,36,食疗方,各髓豆腐
595,37,食疗方,芹昏豆腐
595,38,食疗方,牡丹豆腐
595,39,食疗方,八宝豆膪
595,40,食疗方,孩食豆蠃
595,41,食疗方,虾泥豆膪
595,42,食疗方,虾皮豆腐
595,43,食疗方,百页豆腐
595,44,食疗方,春秋豆腐
595,45,食疗方,银合亘腐
595,46,食疗方,虾油瓦膪
595,47,食疗方,发丝豆腐
595,48,食疗方,青笋裒牖
595,49,食疗方,太极瓦雁
595,50,古籍来源,景生方
597,1,食材,火腿
597,2,食材,鸭
597,3,食材,鸡
597,4,烹饪方法,蒸
597,5,烹饪方法,烹煮
597,6,烹饪方法,熘
597,7,烹饪方法,爆
597,8,烹饪方法,炸
597,9,古籍来源,韩诗外传
598,1,食材,鸡
598,2,食材,虾
598,3,食材,饼
598,4,食材,洋莱
598,5,食材,锅巴
598,6,食材,海参
598,7,食材,抄手
598,8,食材,面
598,9,食材,椒盐
598,10,食材,肘子
598,11,食材,紫盖
598,12,食材,姜
598,13,食材,鸡片
598,14,食材,椒麻鸡
598,15,食材,包肉片
598,16,食材,油鱼丝
598,17,食材,麻酱
598,18,食材,鱼肚
598,19,食材,金钩
598,20,食材,冬笋
598,21,食材,豌豆
598,22,食材,春笋尖
598,23,食材,白莱
598,24,食材,鳍鱼
598,25,食材,蒜
598,26,食材,连鱼
598,27,食材,瓦块鱼
598,28,食材,香花
598,29,食材,鸡丝
598,30,食材,橥蒿
598,31,食材,肉圆子
598,32,食材,玉兰片
598,33,食材,冬粜
598,34,食材,肉丝
598,35,食材,冰糖
598,36,食材,肘子
598,37,食材,鸡
598,38,食材,漪参
598,39,烹饪方法,炒
598,40,烹饪方法,炸
598,41,烹饪方法,生闷
598,42,烹饪方法,凉拌
598,43,烹饪方法,闷
598,44,烹饪方法,烧
598,45,烹饪方法,黄闷
598,46,烹饪方法,火炮
598,47,烹饪方法,火爆
598,48,食材,鱿鱼
598,49,食材,饺子
598,50,食材,包子
598,51,食材,汤元
598,52,食材,点心
598,53,食材,蛋黄糕
598,54,食材,绍酒
598,55,食材,席面
598,56,食材,米酥
599,1,食材,野鸭
599,2,食材,鹑
599,3,食材,雉
599,4,食材,山鸡
599,5,食材,鸡
599,6,食材,雉脯
599,7,食材,野鸡
599,8,食材,酸莱
599,9,食材,韭菜
599,10,食材,油果
599,11,食材,椒盐
599,12,食材,桁仁
599,13,食材,白榆仁
599,14,食材,华虫
599,15,食材,仓庚
599,16,食材,莺
599,17,食材,水凫
599,18,食材,鹈鹅
599,19,食材,鹚
599,20,食材,锦鸡
599,21,食材,鹩耶实厥鸟
599,22,食材,沙鸡
599,23,食材,驾
599,24,食材,鹌
599,25,食材,雕
599,26,食材,怀崖莺
599,27,食材,疏趾
599,28,食材,疏耻
599,29,食材,飞奴
599,30,食材,火鸠
599,31,食材,鹰
599,32,食材,鸠
599,33,食材,田鼠
599,34,食材,野鸡片
599,35,烹饪方法,投
599,36,烹饪方法,化
599,37,烹饪方法,腌
599,38,烹饪方法,潸
599,39,烹饪方法,搭
599,40,烹饪方法,茸
599,41,烹饪方法,走油
599,42,烹饪方法,签子
599,43,烹饪方法,烧
599,44,烹饪方法,炸
599,45,烹饪方法,裹
599,46,烹饪方法,炙
599,47,烹饪方法,加
599,48,烹饪方法,枥
599,49,烹饪方法,求
599,50,古籍来源,礼记
599,51,古籍来源,月令
599,52,古籍来源,书
599,53,古籍来源,益稷
599,54,古籍来源,曲礼
599,55,古籍来源,传
599,56,医家,九龄
600,1,食材,肉
600,2,食材,笋干
600,3,食材,云耳
600,4,食材,冬笋
600,5,食材,山药
600,6,食材,香油
600,7,食材,冬笄
600,8,食材,桃仁
600,9,食材,鱼
600,10,食材,千张
600,11,食材,冰糖
600,12,食材,醪糟
600,13,食材,白糖
600,14,食材,硝盐
600,15,食材,鲞
600,16,食材,盐莱
600,17,食材,板栗
600,18,食材,大头莱
600,19,食材,胭脂水
600,20,烹饪方法,红烧
600,21,烹饪方法,煮
600,22,烹饪方法,切片
600,23,烹饪方法,蒸
600,24,烹饪方法,烩
600,25,烹饪方法,走油
600,26,烹饪方法,打花
600,27,烹饪方法,摸
600,28,烹饪方法,刮
600,29,烹饪方法,抹
600,30,烹饪方法,收
601,1,食材,佟鱼
601,2,食材,冻鱼
601,3,食材,异味鼐鱼
601,4,食材,丁香
601,5,食材,豆蔻
601,6,食材,西洋松鱼
601,7,烹饪方法,炕
601,8,烹饪方法,焙
601,9,烹饪方法,氽
601,10,食材,鱼卷
601,11,烹饪方法,剞刀
601,12,食材,肉果
601,13,食材,肉馅
601,14,烹饪方法,潸焕
601,15,食材,红白鱼丝
601,16,食材,酱
601,17,食材,花嫩鱼脯
601,18,食材,火腿丁
601,19,食材,生虾仁
601,20,食材,日蘑
601,21,食材,香菰
601,22,食材,鲜灸鳗鱼
601,23,烹饪方法,火烧
601,24,食材,独蒜
601,25,食材,缦鱼
601,26,食材,青鳍
601,27,食材,白鳝
601,28,食材,蒜头
601,29,食材,炙东坡鱼
601,30,食材,鸡蛋
601,31,食材,面
601,32,烹饪方法,炸
601,33,烹饪方法,红烧
601,34,食材,鱼面
601,35,食材,鱼元
601,36,食材,娆炙墨鱼
601,37,食材,瓜
601,38,烹饪方法,煎烧
601,39,食材,暨鱼
601,40,食材,蜃头鱼
601,41,食材,东坡鱼
601,42,食材,烩墨鱼片
601,43,食材,杂件
601,44,食材,酱灸绌鱼
601,45,烹饪方法,生焖
601,46,烹饪方法,酱炙
601,47,食材,鳅鱼
601,48,食材,拙鱼
601,49,古籍来源,益州记
601,50,食材,幕鱼
601,51,食材,萧鱼
601,52,食材,丙穴鱼
601,53,食材,卷日鱼
601,54,食材,滴蒸鳜鱼
601,55,烹饪方法,清蒸
601,56,烹饪方法,去骨
601,57,食材,鲜酿鳟鱼
601,58,烹饪方法,抽骨
601,59,烹饪方法,全酿
602,1,食材,萝卜
602,2,食材,五桷鱼
602,3,食材,肉丝
602,4,食材,鱼
602,5,食材,姜
602,6,食材,盐
602,7,食材,醋
602,8,食材,糟鱼
602,9,食材,蒜片
602,10,食材,豆豉
602,11,食材,香油
602,12,食材,鲫鱼
602,13,食材,椒盐
602,14,食材,豆粉
602,15,食材,鸡蛋
602,16,食材,灰面
602,17,食材,肉块
602,18,食材,大蒜
602,19,食材,鸡块
602,20,食材,火腿
602,21,食材,笋片
602,22,食材,葱
602,23,食材,老盐莱
602,24,烹饪方法,炖
602,25,烹饪方法,捞起
602,26,烹饪方法,糅
602,27,烹饪方法,蒸
602,28,烹饪方法,煎
602,29,烹饪方法,焖
602,30,烹饪方法,走油
602,31,烹饪方法,收
602,32,烹饪方法,炸
602,33,烹饪方法,炒
602,34,烹饪方法,砍
602,35,烹饪方法,烧
602,36,烹饪方法,包
602,37,烹饪方法,裹
602,38,食疗方,煤糟鱼
602,39,食疗方,裾醋鱼
602,40,食疗方,脆皮鱼
602,41,食疗方,瓦块鱼
602,42,食疗方,锅贴鱼
602,43,食疗方,红烷鲫鱼
602,44,食疗方,红鱼元
602,45,食疗方,软木鱼
602,46,食疗方,生烧大鱼
602,47,古籍来源,摘录
603,1,食材,醋
603,2,食味,酸
603,3,食性,温
603,4,功效,消痈肿
603,5,功效,散水气
603,6,功效,杀邪毒
603,7,功效,破血晕
603,8,功效,除症块坚积
603,9,食材,酒醋
603,10,食材,桃醋
603,11,食材,麦醋
603,12,食材,葡萄醋
603,13,食材,枣醋
603,14,食材,米醋
603,15,食味,苦
603,16,食材,苦酒
603,17,食材,淳酢
603,18,食材,醯
603,19,食材,食醋
603,20,食材,香醋
603,21,食材,卤
603,22,功效,醒酒
603,23,功效,消食
603,24,功效,下气
603,25,功效,辟邪
603,26,功效,调味
603,27,功效,助消化
603,28,功效,增加风味
603,29,功效,防腐
603,30,功效,治体癣
603,31,功效,预防流感
603,32,病症,足癣
603,33,病症,流感
603,34,病症,流脑
603,35,病症,上呼吸道传染病
604,1,食材,甲香
604,2,食材,甘松
604,3,食材,哈昔泥
604,4,食材,酥油
604,5,食材,羊摩裆肉
604,6,食材,羊胸脯肉
604,7,食材,羊头
604,8,食材,芊蹄子
604,9,食材,草果
604,10,食材,肉桂
604,11,食材,生姜
604,12,食材,阿魏
604,13,食材,石榴子
604,14,食材,胡椒
604,15,食材,食盐
604,16,食材,素油
604,17,食材,水云母
604,18,食材,海月
604,19,食材,催生子
604,20,食材,生茅香
604,21,食材,皂角
604,22,食味,咸
604,23,食性,平
604,24,食味,辛
604,25,食味,甘
604,26,归经,脾
604,27,归经,胃经
604,28,功效,和气清神
604,29,功效,理气止痛
604,30,功效,醒脾开胃
604,31,病症,脘腹痛
604,32,病症,痢疾
604,33,病症,淋病
604,34,病症,痔瘘
604,35,病症,疥癣
604,36,病症,骨痛
604,37,病症,心腹胀满
604,38,病症,头痛
604,39,病症,港病
604,40,病症,脚气
604,41,烹饪方法,烧
604,42,烹饪方法,熬
604,43,烹饪方法,炒
604,44,烹饪方法,捣
604,45,烹饪方法,筛
604,46,烹饪方法,煮
604,47,烹饪方法,薰
604,48,医家,雷毂
605,1,食材,豹肉
605,2,食味,酸
605,3,食性,平
605,4,功效,安定人的五脏
605,5,功效,补人的绝伤
605,6,功效,强壮筋骨
605,7,功效,增强人的心志
605,8,功效,使人勇猛
605,9,功效,使人耐严寒和暑热
605,10,病症,腰疼
605,11,禁忌,不要吃豹肉
605,12,古籍来源,《新修本草》
605,13,医家,苏恭
606,1,食材,胡椒
606,2,食材,白面
606,3,食材,葵菜
606,4,食材,葱
606,5,食材,盐
606,6,食材,醋
606,7,食材,羊(摩裆)肉
606,8,食材,草果
606,9,食材,良姜
606,10,食材,羊肚子
606,11,食材,羊肺
606,12,食材,蘑菇
606,13,食材,瓠子
606,14,食材,羊肉
606,15,食材,生姜汁
606,16,食性,寒
606,17,功效,去消渴
606,18,功效,利水
606,19,病症,消渴
606,20,烹饪方法,炒
606,21,烹饪方法,熬
606,22,烹饪方法,煮
606,23,烹饪方法,切
606,24,烹饪方法,拌
606,25,烹饪方法,卸割
606,26,烹饪方法,搅
606,27,烹饪方法,滤
606,28,食疗方,鸡爪面
607,1,食材,羊头
607,2,食材,姜末
607,3,食材,胡椒粉
607,4,食材,葱花
607,5,食材,食盐
607,6,食材,醋
607,7,食材,牛蹄
607,8,食材,马蹄
607,9,食材,熊掌
607,10,食材,羊肉
607,11,食材,萝卜
607,12,食材,羊尾
607,13,烹饪方法,煮
607,14,烹饪方法,炒
607,15,烹饪方法,切
607,16,烹饪方法,攒
607,17,食性,凉
607,18,病症,崩中
607,19,病症,漏下赤白
607,20,食疗方,攒牛蹄
607,21,食疗方,攒马蹄
607,22,食疗方,攒熊掌
607,23,食疗方,细乞思哥
608,1,食材,羊肉
608,2,食材,草果
608,3,食材,回回豆子
608,4,食材,香粳米
608,5,食材,胡萝卜
608,6,食材,羊后脚肉
608,7,食材,肋枝
608,8,食材,姜黄
608,9,食材,姜末
608,10,食材,咱夫兰
608,11,食材,芫荽叶
608,12,食材,盐
608,13,食材,醋
608,14,食材,羊的肋骨
608,15,食材,食盐
608,16,食材,姜米
608,17,食材,香焱米
608,18,食材,羊后腿肉
608,19,食材,昏莱
608,20,食材,醭
608,21,食材,苯肉
608,22,食材,挲果
608,23,食材,良娑
608,24,食材,姜
608,25,食材,郁金
608,26,烹饪方法,熬
608,27,烹饪方法,煮
608,28,烹饪方法,切
608,29,烹饪方法,捣
608,30,烹饪方法,碎
608,31,烹饪方法,去皮
608,32,烹饪方法,滤
608,33,烹饪方法,丸
608,34,烹饪方法,剁
608,35,烹饪方法,下
608,36,烹饪方法,撒
608,37,烹饪方法,加
608,38,烹饪方法,调和
608,39,食疗方,三下锅
608,40,功效,补中益气
609,1,食材,羊肉
609,2,食材,草果
609,3,食材,回回豆子
609,4,食材,芜菁
609,5,食材,香粳米
609,6,食材,苦豆
609,7,食性,温
609,8,食味,苦
609,9,功效,补下元
609,10,功效,理腰膝
609,11,脏腑,肾
609,12,食疗方,苦豆子汤
609,13,烹饪方法,拆割
609,14,烹饪方法,捣碎
609,15,烹饪方法,洗挣
609,16,烹饪方法,熬
609,17,烹饪方法,过滤
609,18,烹饪方法,切碎
609,19,烹饪方法,切成
609,20,烹饪方法,调和
609,21,古籍来源,料物性味
611,1,病症,风痹不仁
611,2,病症,脚气
611,3,食材,熊肉
611,4,烹饪方法,煮熟
611,5,烹饪方法,切块
611,6,食材,草果
611,7,食材,胡椒
611,8,食材,哈昔泥
611,9,食材,姜黄
611,10,食材,缩砂
611,11,食材,咱夫兰
611,12,食材,葱
611,13,食材,盐
611,14,食材,酱
611,15,烹饪方法,调和
611,16,食疗方,鲤鱼汤
611,17,病症,黄疸
611,18,功效,止渴
611,19,功效,安胎
611,20,病症,缓风
611,21,病症,脚弱
611,22,功效,行气调中
611,23,功效,和骨
611,24,功效,醒脾
611,25,古籍来源,本书卷三《鱼品`鲤鱼》
611,26,病症,黄瘅
611,27,病症,身黄
611,28,病症,目黄
611,29,病症,小便黄
611,30,病症,有宿癜者
612,1,食味,辛
612,2,食性,温
612,3,病症,产后忽然井鲥
612,4,病症,不省人事
612,5,病症,心绞痛
612,6,病症,肚子绞痛
612,7,病症,皮肤出现游觯舸病
612,8,食味,苦
612,9,食性,寒
612,10,功效,利小便
612,11,功效,通利小便
612,12,食材,木丹
612,13,食材,鲜支
612,14,食材,趱枢
612,15,食材,小厄子
612,16,食材,椐子
612,17,食材,山栀子
612,18,食材,黄鸡子
612,19,食材,筻子
612,20,食材,山枝干
612,21,食材,水棋枝
612,22,食材,林兰
612,23,脏腑,五脏
613,1,食材,蘑菰
613,2,食材,杏泥
613,3,食材,胡桃仁
613,4,食材,必思答仁
613,5,食材,胭脂
613,6,食材,栀子
613,7,食材,小油
613,8,食材,生姜
613,9,食材,豆粉
613,10,食材,山药
613,11,食材,羊肚
613,12,食材,肺
613,13,食材,苦肠
613,14,食材,葱
613,15,食材,醋
613,16,食材,芫荽叶
613,17,食材,羊肉
613,18,食材,羊尾巴
613,19,食材,羊苦肠
613,20,食材,甜八旦杏仁
613,21,食材,鸡头仁
613,22,食材,鸡蛋
613,23,食材,蒹油
613,24,食材,食盐
613,25,食材,酱
613,26,食材,香莱叶
613,27,食材,松黄
613,28,食材,白面
613,29,食材,牛奶子
613,30,食材,酥油
613,31,食材,黑子儿
613,32,食材,盐
613,33,食材,碱
613,34,食材,八旦仁
613,35,烹饪方法,蒸
613,36,烹饪方法,炒
